,b'# time (seconds) ',b'strain * 1.e21'
998,0.31096288318750004,0.12148589436112536
999,0.31102391834375004,0.12063368610795339
1000,0.31108495350000004,0.11978390040575967
1001,0.31114598865625004,0.11893927860867858
1002,0.31120702381250004,0.11810229746983385
1003,0.31126805896875004,0.11727516861185171
1004,0.31132909412500004,0.11645985347432163
1005,0.31139012928125004,0.11565809221513883
1006,0.31145116443750004,0.11487144294050225
1007,0.31151219959375004,0.11410132604719646
1008,0.31157323475000004,0.11334906761963058
1009,0.31163426990625004,0.11261593586114148
1010,0.31169530506250004,0.11190316545281165
1011,0.31175634021875004,0.1112119663922675
1012,0.31181737537500004,0.11054351602810217
1013,0.31187841053125004,0.10989893535652977
1014,0.31193944568750004,0.10927925284154874
1015,0.31200048084375004,0.10868536073722582
1016,0.31206151600000004,0.10811796988018609
1017,0.31212255115625004,0.10757756903907764
1018,0.31218358631250004,0.10706439414153905
1019,0.31224462146875004,0.10657841116469609
1020,0.31230565662500004,0.10611931440267182
1021,0.31236669178125004,0.10568653952363545
1022,0.31242772693750004,0.10527928864265551
1023,0.31248876209375004,0.10489656289082168
1024,0.31254979725000004,0.10453719691579501
1025,0.31261083240625004,0.10419988955996741
1026,0.31267186756250004,0.10388322565810346
1027,0.31273290271875004,0.10358568537343381
1028,0.31279393787500004,0.10330563952996089
1029,0.31285497303125004,0.10304133169562678
1030,0.31291600818750004,0.10279084998350076
1031,0.31297704334375004,0.1025520933356121
1032,0.31303807850000004,0.10232273816675427
1033,0.31309911365625004,0.10210021150468647
1034,0.31316014881250004,0.10188167612588257
1035,0.31322118396875004,0.1016640317420061
1036,0.31328221912500004,0.10144393425059707
1037,0.31334325428125004,0.10121783272144151
1038,0.31340428943750004,0.10098202148962473
1039,0.31346532459375004,0.10073270280310213
1040,0.31352635975000004,0.10046605420669696
1041,0.31358739490625004,0.1001782944185222
1042,0.31364843006250004,0.09986574192736905
1043,0.31370946521875004,0.0995248618362152
1044,0.31377050037500004,0.09915229840141489
1045,0.31383153553125004,0.09874489298034624
1046,0.31389257068750004,0.09829968936345951
1047,0.31395360584375004,0.09781393039130022
1048,0.31401464100000004,0.0972850510552953
1049,0.31407567615625004,0.0967106737583091
1050,0.31413671131250004,0.09608861099485687
1051,0.31419774646875004,0.09541687946207261
1052,0.31425878162500004,0.09469372771583158
1053,0.31431981678125004,0.09391767722334123
1054,0.31438085193750004,0.09308757437066524
