,b'# time (seconds) ',b'strain * 1.e21'
139,0.25853368396875004,-2.116845095440107e-22
140,0.25859471912500004,-2.167476159688301e-22
141,0.25865575428125004,-2.2178252218059095e-22
142,0.25871678943750004,-2.2678852213697406e-22
143,0.25877782459375004,-2.3176491318632233e-22
144,0.25883885975000004,-2.3671099616785896e-22
145,0.25889989490625004,-2.416260755111994e-22
146,0.25896093006250004,-2.4650945933548786e-22
147,0.25902196521875004,-2.5136045954842053e-22
148,0.25908300037500004,-2.5617839194472156e-22
149,0.25914403553125004,-2.609625763041644e-22
150,0.25920507068750004,-2.657123364892809e-22
151,0.25926610584375004,-2.704270005425901e-22
152,0.25932714100000004,-2.751059007833781e-22
153,0.25938817615625004,-2.797483739040319e-22
154,0.25944921131250004,-2.843537610659126e-22
155,0.25951024646875004,-2.8892140799466855e-22
156,0.25957128162500004,-2.9345066507511794e-22
157,0.25963231678125004,-2.979408874457211e-22
158,0.25969335193750004,-3.023914350921935e-22
159,0.25975438709375004,-3.068016729409328e-22
160,0.25981542225000004,-3.111709709516556e-22
161,0.25987645740625004,-3.154987042096446e-22
162,0.25993749256250004,-3.197842530172374e-22
163,0.25999852771875004,-3.2402700298478413e-22
164,0.26005956287500004,-3.2822634512111017e-22
165,0.26012059803125004,-3.3238167592313554e-22
166,0.26018163318750004,-3.364923974650104e-22
167,0.26024266834375004,-3.405579174866482e-22
168,0.26030370350000004,-3.4457764948133755e-22
169,0.26036473865625004,-3.485510127830082e-22
170,0.26042577381250004,-3.524774326525942e-22
171,0.26048680896875004,-3.5635634036371687e-22
172,0.26054784412500004,-3.601871732877073e-22
173,0.26060887928125004,-3.639693749778922e-22
174,0.26066991443750004,-3.677023952531126e-22
175,0.26073094959375004,-3.713856902804677e-22
176,0.26079198475000004,-3.75018722657361e-22
177,0.26085301990625004,-3.7860096149274887e-22
178,0.26091405506250004,-3.8213188248748472e-22
179,0.26097509021875004,-3.8561096801405956e-22
180,0.26103612537500004,-3.8903770719535515e-22
181,0.26109716053125004,-3.9241159598263105e-22
182,0.26115819568750004,-3.9573213723271737e-22
183,0.26121923084375004,-3.9899884078427844e-22
184,0.26128026600000004,-4.022112235332221e-22
185,0.26134130115625004,-4.05368809507333e-22
186,0.26140233631250004,-4.0847112993981473e-22
187,0.26146337146875004,-4.115177233422243e-22
188,0.26152440662500004,-4.145081355761589e-22
189,0.26158544178125004,-4.1744191992431415e-22
190,0.26164647693750004,-4.2031863716042125e-22
191,0.26170751209375004,-4.231378556183639e-22
192,0.26176854725000004,-4.258991512602299e-22
193,0.26182958240625004,-4.286021077434884e-22
194,0.26189061756250004,-4.312463164871021e-22
195,0.26195165271875004,-4.338313767367456e-22
196,0.26201268787500004,-4.363568956289416e-22
197,0.26207372303125004,-4.388224882542579e-22
198,0.26213475818750004,-4.412277777194252e-22
199,0.26219579334375004,-4.435723952084021e-22
200,0.26225682850000004,-4.458559800425747e-22
201,0.26231786365625004,-4.480781797396299e-22
202,0.26237889881250004,-4.502386500716252e-22
203,0.26243993396875004,-4.523370551218257e-22
204,0.26250096912500004,-4.543730673405318e-22
205,0.26256200428125004,-4.563463675997818e-22
206,0.26262303943750004,-4.582566452470188e-22
207,0.26268407459375004,-4.60103598157561e-22
208,0.26274510975000004,-4.618869327860399e-22
209,0.26280614490625004,-4.636063642166368e-22
210,0.26286718006250004,-4.652616162122476e-22
211,0.26292821521875004,-4.66852421262495e-22
212,0.26298925037500004,-4.6837852063052435e-22
213,0.26305028553125004,-4.698396643987517e-22
214,0.26311132068750004,-4.71235611513321e-22
215,0.26317235584375004,-4.725661298275063e-22
216,0.26323339100000004,-4.738309961438148e-22
217,0.26329442615625004,-4.750299962549854e-22
218,0.26335546131250004,-4.761629249837475e-22
219,0.26341649646875004,-4.772295862213896e-22
220,0.26347753162500004,-4.782297929650868e-22
221,0.26353856678125004,-4.791633673540416e-22
222,0.26359960193750004,-4.800301407043681e-22
223,0.26366063709375004,-4.8082995354277075e-22
224,0.26372167225000004,-4.815626556389375e-22
225,0.26378270740625004,-4.822281060367435e-22
226,0.26384374256250004,-4.828261730841373e-22
227,0.26390477771875004,-4.833567344618125e-22
228,0.26396581287500004,-4.838196772105954e-22
229,0.26402684803125004,-4.84214897757569e-22
230,0.26408788318750004,-4.845423019409203e-22
231,0.26414891834375004,-4.848018050335142e-22
232,0.26420995350000004,-4.849933317651771e-22
233,0.26427098865625004,-4.851168163436707e-22
234,0.26433202381250004,-4.851722024743804e-22
235,0.26439305896875004,-4.851594433786895e-22
236,0.26445409412500004,-4.8507850181104065e-22
237,0.26451512928125004,-4.849293500746877e-22
238,0.26457616443750004,-4.847119700361254e-22
239,0.26463719959375004,-4.8442635313818525e-22
240,0.26469823475000004,-4.840725004118264e-22
241,0.26475926990625004,-4.836504224865669e-22
242,0.26482030506250004,-4.831601395995943e-22
243,0.26488134021875004,-4.826016816035455e-22
244,0.26494237537500004,-4.819750879729199e-22
245,0.26500341053125004,-4.812804078091653e-22
246,0.26506444568750004,-4.805176998444118e-22
247,0.26512548084375004,-4.796870324438522e-22
248,0.26518651600000004,-4.787884836067664e-22
249,0.26524755115625004,-4.778221409662061e-22
250,0.26530858631250004,-4.767881017872757e-22
251,0.26536962146875004,-4.75686472964121e-22
252,0.26543065662500004,-4.745173710154839e-22
253,0.26549169178125004,-4.732809220789686e-22
254,0.26555272693750004,-4.71977261903856e-22
255,0.26561376209375004,-4.706065358426266e-22
256,0.26567479725000004,-4.691688988410834e-22
257,0.26573583240625004,-4.6766451542710235e-22
258,0.26579686756250004,-4.660935596980247e-22
259,0.26585790271875004,-4.6445621530666345e-22
260,0.26591893787500004,-4.627526754459725e-22
261,0.26597997303125004,-4.609831428323124e-22
262,0.26604100818750004,-4.591478296873379e-22
263,0.26610204334375004,-4.572469577186037e-22
264,0.26616307850000004,-4.552807580986329e-22
265,0.26622411365625004,-4.532494714428159e-22
266,0.26628514881250004,-4.511533477858009e-22
267,0.26634618396875004,-4.48992646556506e-22
268,0.26640721912500004,-4.467676365519446e-22
269,0.26646825428125004,-4.444785959094569e-22
270,0.26652928943750004,-4.421258120777376e-22
271,0.26659032459375004,-4.397095817864057e-22
272,0.26665135975000004,-4.372302110143287e-22
273,0.26671239490625004,-4.346880149564877e-22
274,0.26677343006250004,-4.32083317989476e-22
275,0.26683446521875004,-4.294164536358045e-22
276,0.26689550037500004,-4.266877645266813e-22
277,0.26695653553125004,-4.238976023634752e-22
278,0.26701757068750004,-4.2104632787800998e-22
279,0.26707860584375004,-4.1813431079123163e-22
280,0.26713964100000004,-4.15161929770833e-22
281,0.26720067615625004,-4.1212957238733574e-22
282,0.26726171131250004,-4.0903763506894795e-22
283,0.26732274646875004,-4.0588652305505425e-22
284,0.26738378162500004,-4.0267665034845044e-22
285,0.26744481678125004,-3.994084396661919e-22
286,0.26750585193750004,-3.9608232238914284e-22
287,0.26756688709375004,-3.926987385103281e-22
288,0.26762792225000004,-3.892581365817806e-22
289,0.26768895740625004,-3.857609736603385e-22
290,0.26774999256250004,-3.8220771525192263e-22
291,0.26781102771875004,-3.7859883525478375e-22
292,0.26787206287500004,-3.749348159011454e-22
293,0.26793309803125004,-3.712161476979881e-22
294,0.26799413318750004,-3.6744332936613347e-22
295,0.26805516834375004,-3.636168677784661e-22
296,0.26811620350000004,-3.597372778966168e-22
297,0.26817723865625004,-3.5580508270657666e-22
298,0.26823827381250004,-3.518208131529688e-22
299,0.26829930896875004,-3.4778500807215848e-22
300,0.26836034412500004,-3.4369821412415765e-22
301,0.26842137928125004,-3.3956098572322637e-22
302,0.26848241443750004,-3.353738849672974e-22
303,0.26854344959375004,-3.3113748156635616e-22
304,0.26860448475000004,-3.2685235276943866e-22
305,0.26866551990625004,-3.2251908329041783e-22
306,0.26872655506250004,-3.1813826523291517e-22
307,0.26878759021875004,-3.137104980136773e-22
308,0.26884862537500004,-3.092363882850893e-22
309,0.26890966053125004,-3.047165498563788e-22
310,0.26897069568750004,-3.0015160361376186e-22
311,0.26903173084375004,-2.9554217743942416e-22
312,0.26909276600000004,-2.9088890612942195e-22
313,0.26915380115625004,-2.861924313103856e-22
314,0.26921483631250004,-2.814534013553321e-22
315,0.26927587146875004,-2.766724712981491e-22
316,0.26933690662500004,-2.718503027471594e-22
317,0.26939794178125004,-2.669875637975602e-22
318,0.26945897693750004,-2.620849289428616e-22
319,0.26952001209375004,-2.571430789852246e-22
320,0.26958104725000004,-2.5216270094475595e-22
321,0.26964208240625004,-2.4714448796789015e-22
322,0.26970311756250004,-2.420891392347052e-22
323,0.26976415271875004,-2.3699735986507883e-22
324,0.26982518787500004,-2.3186986082423353e-22
325,0.26988622303125004,-2.2670735882689893e-22
326,0.26994725818750004,-2.2151057624079134e-22
327,0.27000829334375004,-2.162802409890872e-22
328,0.27006932850000004,-2.1101708645182913e-22
329,0.27013036365625004,-2.0572185136660194e-22
330,0.27019139881250004,-2.0039527972821242e-22
331,0.27025243396875004,-1.9503812068739596e-22
332,0.27031346912500004,-1.8965112844884855e-22
333,0.27037450428125004,-1.8423506216809527e-22
334,0.27043553943750004,-1.7879068584773707e-22
335,0.27049657459375004,-1.7331876823291464e-22
336,0.27055760975000004,-1.6782008270550095e-22
337,0.27061864490625004,-1.622954071780679e-22
338,0.27067968006250004,-1.567455239866484e-22
339,0.27074071521875004,-1.5117121978276162e-22
340,0.27080175037500004,-1.4557328542490767e-22
341,0.27086278553125004,-1.3995251586897454e-22
342,0.27092382068750004,-1.3430971005807e-22
343,0.27098485584375004,-1.2864567081167822e-22
344,0.27104589100000004,-1.2296120471400813e-22
345,0.27110692615625004,-1.1725712200162043e-22
346,0.27116796131250004,-1.1153423645040258e-22
347,0.27122899646875004,-1.0579336526200315e-22
348,0.27129003162500004,-1.000353289493196e-22
349,0.27135106678125004,-9.426095122182309e-23
350,0.27141210193750004,-8.847105886957172e-23
351,0.27147313709375004,-8.266648164730376e-23
352,0.27153417225000004,-7.684805215752326e-23
353,0.27159520740625004,-7.101660573320042e-23
354,0.27165624256250004,-6.517298031971948e-23
355,0.27171727771875004,-5.931801635654383e-23
356,0.27177831287500004,-5.345255665809832e-23
357,0.27183934803125004,-4.757744629433318e-23
358,0.27190038318750004,-4.169353247060579e-23
359,0.27196141834375004,-3.580166440736153e-23
360,0.27202245350000004,-2.9902693219033124e-23
361,0.27208348865625004,-2.3997471792703293e-23
362,0.27214452381250004,-1.808685466622768e-23
363,0.27220555896875004,-1.2171697906113496e-23
364,0.27226659412500004,-6.252858984787981e-24
365,0.27232762928125004,-3.311966576217787e-25
366,0.27238866443750004,5.592429160414556e-24
367,0.27244969959375004,1.1517157518569432e-23
368,0.27251073475000004,1.7442126554182343e-23
369,0.27257176990625004,2.3366473617143016e-23
370,0.27263280506250004,2.928933539445258e-23
371,0.27269384021875004,3.520984803525267e-23
372,0.27275487537500004,4.1127147275865856e-23
373,0.27281591053125004,4.704036856517767e-23
374,0.27287694568750004,5.294864719041241e-23
375,0.27293798084375004,5.8851118402832e-23
376,0.27299901600000004,6.474691754369517e-23
377,0.27306005115625004,7.063518017052838e-23
378,0.27312108631250004,7.651504218348112e-23
379,0.27318212146875004,8.238563995165137e-23
380,0.27324315662500004,8.824611043966862e-23
381,0.27330419178125004,9.409559133440335e-23
382,0.27336522693750004,9.993322117169603e-23
383,0.27342626209375004,1.0575813946304008e-22
384,0.27348729725000004,1.1156948682248086e-22
385,0.27354833240625004,1.173664050934724e-22
386,0.27360936756250004,1.2314803747572126e-22
387,0.27367040271875004,1.2891352865186413e-22
388,0.27373143787500004,1.3466202491448268e-22
389,0.27379247303125004,1.4039267429267051e-22
390,0.27385350818750004,1.4610462667872358e-22
391,0.27391454334375004,1.517970339547928e-22
392,0.27397557850000004,1.5746905011923068e-22
393,0.27403661365625004,1.6311983141298457e-22
394,0.27409764881250004,1.687485364457674e-22
395,0.27415868396875004,1.7435432632206283e-22
396,0.27421971912500004,1.7993636476696502e-22
397,0.27428075428125004,1.8549381825178853e-22
398,0.27434178943750004,1.9102585611947522e-22
399,0.27440282459375004,1.9653165070987631e-22
400,0.27446385975000004,2.0201037748432865e-22
401,0.27452489490625004,2.074612151506885e-22
402,0.27458593006250004,2.1288334578740886e-22
403,0.27464696521875004,2.182759549675172e-22
404,0.27470800037500004,2.2363823188251477e-22
405,0.27476903553125004,2.2896936946546856e-22
406,0.27483007068750004,2.3426856451401656e-22
407,0.27489110584375004,2.39535017813059e-22
408,0.27495214100000004,2.4476793425673257e-22
409,0.27501317615625004,2.499665229702095e-22
410,0.27507421131250004,2.551299974309647e-22
411,0.27513524646875004,2.602575755896038e-22
412,0.27519628162500004,2.653484799901824e-22
413,0.27525731678125004,2.7040193789001763e-22
414,0.27531835193750004,2.7541718137902853e-22
415,0.27537938709375004,2.8039344749842627e-22
416,0.27544042225000004,2.8532997835912785e-22
417,0.27550145740625004,2.9022602125916916e-22
418,0.27556249256250004,2.9508082880089234e-22
419,0.27562352771875004,2.998936590073348e-22
420,0.27568456287500004,3.0466377543809114e-22
421,0.27574559803125004,3.09390447304338e-22
422,0.27580663318750004,3.14072949583504e-22
423,0.27586766834375004,3.1871056313292327e-22
424,0.27592870350000004,3.2330257480306844e-22
425,0.27598973865625004,3.2784827754987e-22
426,0.27605077381250004,3.3234697054636145e-22
427,0.27611180896875004,3.3679795929358384e-22
428,0.27617284412500004,3.41200555730737e-22
429,0.27623387928125004,3.455540783444777e-22
430,0.27629491443750004,3.4985785227744697e-22
431,0.27635594959375004,3.5411120943595656e-22
432,0.27641698475000004,3.5831348859693437e-22
433,0.27647801990625004,3.6246403551373553e-22
434,0.27653905506250004,3.6656220302143525e-22
435,0.27660009021875004,3.706073511409452e-22
436,0.27666112537500004,3.7459884718238187e-22
437,0.27672216053125004,3.7853606584740898e-22
438,0.27678319568750004,3.824183893306965e-22
439,0.27684423084375004,3.8624520742039e-22
440,0.27690526600000004,3.900159175976007e-22
441,0.27696630115625004,3.937299251349343e-22
442,0.27702733631250004,3.9738664319390904e-22
443,0.27708837146875004,4.0098549292149787e-22
444,0.27714940662500004,4.0452590354554775e-22
445,0.27721044178125004,4.080073124690809e-22
446,0.27727147693750004,4.114291653635697e-22
447,0.27733251209375004,4.1479091626123908e-22
448,0.27739354725000004,4.180920276460533e-22
449,0.27745458240625004,4.2133197054371124e-22
450,0.27751561756250004,4.245102246104553e-22
451,0.27757665271875004,4.276262782208028e-22
452,0.27763768787500004,4.30679628553954e-22
453,0.27769872303125004,4.336697816792335e-22
454,0.27775975818750004,4.365962526401275e-22
455,0.27782079334375004,4.394585655372422e-22
456,0.27788182850000004,4.422562536099411e-22
457,0.27794286365625004,4.449888593168904e-22
458,0.27800389881250004,4.476559344151251e-22
459,0.27806493396875004,4.502570400380905e-22
460,0.27812596912500004,4.52791746772173e-22
461,0.27818700428125004,4.552596347321435e-22
462,0.27824803943750004,4.576602936351122e-22
463,0.27830907459375004,4.599933228732833e-22
464,0.27837010975000004,4.622583315853176e-22
465,0.27843114490625004,4.6445493872635e-22
466,0.27849218006250004,4.665827731366284e-22
467,0.27855321521875004,4.686414736088588e-22
468,0.27861425037500004,4.706306889540628e-22
469,0.27867528553125004,4.725500780660754e-22
470,0.27873632068750004,4.743993099846636e-22
471,0.27879735584375004,4.761780639571406e-22
472,0.27885839100000004,4.778860294986197e-22
473,0.27891942615625004,4.795229064508207e-22
474,0.27898046131250004,4.810884050393407e-22
475,0.27904149646875004,4.82582245929511e-22
476,0.27910253162500004,4.840041602807845e-22
477,0.27916356678125004,4.853538897996163e-22
478,0.27922460193750004,4.866311867908086e-22
479,0.27928563709375004,4.878358142073895e-22
480,0.27934667225000004,4.889675456989353e-22
481,0.27940770740625004,4.900261656583972e-22
482,0.27946874256250004,4.910114692673391e-22
483,0.27952977771875004,4.919232625396579e-22
484,0.27959081287500004,4.92761362363726e-22
485,0.27965184803125004,4.935255965429723e-22
486,0.27971288318750004,4.942158038348647e-22
487,0.27977391834375004,4.948318339883371e-22
488,0.27983495350000004,4.953735477795774e-22
489,0.27989598865625004,4.95840817046257e-22
490,0.27995702381250004,4.962335247201017e-22
491,0.28001805896875004,4.965515648578771e-22
492,0.28007909412500004,4.967948426707244e-22
493,0.28014012928125004,4.969632745518745e-22
494,0.28020116443750004,4.970567881027098e-22
495,0.28026219959375004,4.970753221571824e-22
496,0.28032323475000004,4.970188268045777e-22
497,0.28038426990625004,4.968872634106094e-22
498,0.28044530506250004,4.966806046368551e-22
499,0.28050634021875004,4.963988344585067e-22
500,0.28056737537500004,4.960419481804558e-22
501,0.28062841053125004,4.95609952451677e-22
502,0.28068944568750004,4.951028652779332e-22
503,0.28075048084375004,4.945207160327767e-22
504,0.28081151600000004,4.938635454668703e-22
505,0.28087255115625004,4.931314057155648e-22
506,0.28093358631250004,4.9232436030479795e-22
507,0.28099462146875004,4.914424841552948e-22
508,0.28105565662500004,4.904858635850052e-22
509,0.28111669178125004,4.894545963098463e-22
510,0.28117772693750004,4.883487914427497e-22
511,0.28123876209375004,4.871685694909464e-22
512,0.28129979725000004,4.859140623514833e-22
513,0.28136083240625004,4.845854133051311e-22
514,0.28142186756250004,4.831827770084485e-22
515,0.28148290271875004,4.817063194841474e-22
516,0.28154393787500004,4.801562181097256e-22
517,0.28160497303125004,4.785326616043517e-22
518,0.28166600818750004,4.768358500140198e-22
519,0.28172704334375004,4.75065994694981e-22
520,0.28178807850000004,4.732233182953816e-22
521,0.28184911365625004,4.713080547352047e-22
522,0.28191014881250004,4.69320449184445e-22
523,0.28197118396875004,4.6726075803958e-22
524,0.28203221912500004,4.651292488982701e-22
525,0.28209325428125004,4.629262005323011e-22
526,0.28215428943750004,4.606519028587991e-22
527,0.28221532459375004,4.583066569097779e-22
528,0.28227635975000004,4.558907747998475e-22
529,0.28233739490625004,4.534045796922066e-22
530,0.28239843006250004,4.50848405762989e-22
531,0.28245946521875004,4.482225981637278e-22
532,0.28252050037500004,4.45527512982301e-22
533,0.28258153553125004,4.427635172019131e-22
534,0.28264257068750004,4.399309886585416e-22
535,0.28270360584375004,4.370303159965575e-22
536,0.28276464100000004,4.340618986227365e-22
537,0.28282567615625004,4.310261466584028e-22
538,0.28288671131250004,4.2792348089001e-22
539,0.28294774646875004,4.247543327179676e-22
540,0.28300878162500004,4.215191441037655e-22
541,0.28306981678125004,4.1821836751534917e-22
542,0.28313085193750004,4.1485246587098826e-22
543,0.28319188709375004,4.1142191248122785e-22
544,0.28325292225000004,4.079271909893384e-22
545,0.28331395740625004,4.0436879530999873e-22
546,0.28337499256250004,4.007472295664145e-22
547,0.28343602771875004,3.9706300802565764e-22
548,0.28349706287500004,3.9331665503240366e-22
549,0.28355809803125004,3.89508704941142e-22
550,0.28361913318750004,3.8563970204651166e-22
551,0.28368016834375004,3.8171020051225005e-22
552,0.28374120350000004,3.777207642983372e-22
553,0.28380223865625004,3.7367196708670185e-22
554,0.28386327381250004,3.695643922051196e-22
555,0.28392430896875004,3.6539863254972795e-22
556,0.28398534412500004,3.611752905058001e-22
557,0.28404637928125004,3.5689497786698396e-22
558,0.28410741443750004,3.5255831575303444e-22
559,0.28416844959375004,3.481659345259596e-22
560,0.28422948475000004,3.437184737044749e-22
561,0.28429051990625004,3.3921658187726296e-22
562,0.28435155506250004,3.34660916614246e-22
563,0.28441259021875004,3.300521443768338e-22
564,0.28447362537500004,3.2539094042620844e-22
565,0.28453466053125004,3.206779887304814e-22
566,0.28459569568750004,3.1591398187021297e-22
567,0.28465673084375004,3.110996209423757e-22
568,0.28471776600000004,3.062356154630476e-22
569,0.28477880115625004,3.013226832685168e-22
570,0.28483983631250004,2.9636155041513132e-22
571,0.28490087146875004,2.913529510775238e-22
572,0.28496190662500004,2.8629762744562927e-22
573,0.28502294178125004,2.8119632962008544e-22
574,0.28508397693750004,2.7604981550650435e-22
575,0.28514501209375004,2.708588507081996e-22
576,0.28520604725000004,2.6562420841757646e-22
577,0.28526708240625004,2.6034666930630067e-22
578,0.28532811756250004,2.5502702141406105e-22
579,0.28538915271875004,2.4966606003589467e-22
580,0.28545018787500004,2.4426458760851795e-22
581,0.28551122303125004,2.3882341359512413e-22
582,0.28557225818750004,2.3334335436906525e-22
583,0.28563329334375004,2.278252330961251e-22
584,0.28569432850000004,2.222698796158833e-22
585,0.28575536365625004,2.1667813032137633e-22
586,0.28581639881250004,2.110508280379975e-22
587,0.28587743396875004,2.0538882190105112e-22
588,0.28593846912500004,1.9969296723207573e-22
589,0.28599950428125004,1.9396412541419536e-22
590,0.28606053943750004,1.8820316376595847e-22
591,0.28612157459375004,1.8241095541471992e-22
592,0.28618260975000004,1.7658837916824425e-22
593,0.28624364490625004,1.707363193856234e-22
594,0.28630468006250004,1.648556658470165e-22
595,0.28636571521875004,1.5894731362246464e-22
596,0.28642675037500004,1.5301216293943596e-22
597,0.28648778553125004,1.4705111904950018e-22
598,0.28654882068750004,1.4106509209417486e-22
599,0.28660985584375004,1.3505499696953637e-22
600,0.28667089100000004,1.2902175319006717e-22
601,0.28673192615625004,1.229662847514607e-22
602,0.28679296131250004,1.1688951999270465e-22
603,0.28685399646875004,1.1079239145707847e-22
604,0.28691503162500004,1.0467583575235851e-22
605,0.28697606678125004,9.85407934103369e-23
606,0.28703710193750004,9.238820874513067e-23
607,0.28709813709375004,8.621902971118676e-23
608,0.28715917225000004,8.00342077600402e-23
609,0.28722020740625004,7.383469769662193e-23
